TRINITY_DN878_c4_g1_i1	sp|Q37705|COX1_ARTSF	75.758	99	23	1	4	300	224	321	9.56e-46	156
TRINITY_DN878_c3_g1_i1	sp|Q9LDZ5|PBL21_ARATH	36.688	308	179	9	961	77	66	370	2.24e-48	171
TRINITY_DN878_c0_g2_i1	sp|Q34388|COX1_DROSI	79.913	229	46	0	718	32	5	233	7.07e-93	285
TRINITY_DN878_c0_g1_i1	sp|Q91437|PYR1_SQUAC	57.381	901	334	8	2620	2	1	879	0.0	965
TRINITY_DN878_c0_g1_i1	sp|Q91437|PYR1_SQUAC	26.000	450	295	7	1600	257	912	1325	6.62e-29	129
TRINITY_DN884_c0_g1_i1	sp|B0CPJ0|GET3_LACBS	49.133	173	78	4	528	19	10	175	1.58e-35	129
TRINITY_DN850_c0_g1_i1	sp|Q1JQE0|SNW1_BOVIN	43.081	383	190	12	153	1253	144	514	8.82e-67	225
TRINITY_DN820_c0_g1_i1	sp|A0JMQ0|BOP1_DANRE	40.638	470	264	11	133	1515	159	622	4.42e-100	321
TRINITY_DN854_c0_g1_i2	sp|Q8VD72|TTC8_MOUSE	46.214	515	254	8	137	1633	5	512	2.42e-165	485
TRINITY_DN854_c0_g1_i1	sp|Q8VD72|TTC8_MOUSE	46.214	515	254	8	137	1633	5	512	2.34e-165	485
TRINITY_DN885_c0_g1_i1	sp|O16797|RL3_DROME	68.889	90	28	0	310	41	306	395	2.73e-35	127
TRINITY_DN885_c0_g1_i2	sp|O16797|RL3_DROME	68.889	90	28	0	344	75	306	395	4.20e-35	127
TRINITY_DN801_c0_g1_i1	sp|F4JGR5|PFPB2_ARATH	47.826	115	57	1	5	349	438	549	5.01e-28	110
TRINITY_DN872_c0_g1_i1	sp|Q99460|PSMD1_HUMAN	51.899	553	249	10	1731	82	279	817	1.65e-163	494
TRINITY_DN852_c0_g1_i1	sp|Q39604|IDLC_CHLRE	59.896	192	72	3	569	3	4	193	3.77e-72	222
TRINITY_DN892_c0_g1_i1	sp|P51956|NEK3_HUMAN	46.667	210	93	4	6	581	53	261	9.91e-55	185
TRINITY_DN809_c0_g1_i1	sp|Q2TBI4|TRAP1_BOVIN	41.363	631	332	14	148	1992	88	696	2.00e-151	460
TRINITY_DN875_c0_g1_i2	sp|Q8LEZ8|AP1S1_ARATH	66.892	148	49	0	672	229	1	148	7.02e-75	228
TRINITY_DN814_c0_g1_i1	sp|Q25691|VATB_PLAFA	75.523	478	117	0	1783	350	13	490	0.0	791
TRINITY_DN849_c0_g1_i1	sp|O55057|PDE6D_MOUSE	59.559	136	54	1	75	479	15	150	6.11e-54	172
TRINITY_DN849_c0_g1_i5	sp|O55057|PDE6D_MOUSE	59.559	136	54	1	75	479	15	150	1.78e-53	172
TRINITY_DN849_c0_g1_i6	sp|O55057|PDE6D_MOUSE	59.559	136	54	1	75	479	15	150	7.03e-54	172
TRINITY_DN876_c0_g1_i1	sp|Q9ULC3|RAB23_HUMAN	44.578	249	116	6	868	149	1	236	8.69e-66	212
TRINITY_DN847_c0_g1_i1	sp|P08965|MEI2_SCHPO	45.455	132	64	3	383	3	597	725	7.14e-30	116
TRINITY_DN815_c0_g1_i1	sp|Q5PQ44|CF299_XENLA	60.360	222	85	3	49	711	14	233	1.18e-91	275
TRINITY_DN815_c0_g1_i2	sp|Q5PQ44|CF299_XENLA	60.360	222	85	3	49	711	14	233	1.26e-91	275
TRINITY_DN889_c0_g1_i2	sp|P20902|CISY_ACIAN	47.368	133	68	2	399	1	14	144	3.82e-35	129
TRINITY_DN889_c0_g1_i1	sp|P20902|CISY_ACIAN	47.368	133	68	2	399	1	14	144	8.38e-35	129
TRINITY_DN844_c0_g1_i1	sp|Q54JC8|PUR4_DICDI	65.854	123	39	1	366	7	454	576	1.25e-41	149
TRINITY_DN828_c0_g1_i1	sp|P53759|DUS1_YEAST	48.996	249	120	4	78	806	1	248	5.84e-80	250
TRINITY_DN894_c0_g1_i1	sp|Q8W0Z9|CCR4A_ARATH	32.008	503	250	16	104	1414	14	490	2.74e-66	226
TRINITY_DN817_c0_g1_i1	sp|Q9SB50|AP4M_ARATH	48.764	445	205	6	1299	1	1	434	1.49e-145	426
TRINITY_DN881_c0_g1_i1	sp|O02607|AROC_TOXGO	63.934	61	22	0	19	201	1	61	6.75e-22	90.1
TRINITY_DN853_c0_g1_i1	sp|Q06609|RAD51_HUMAN	61.194	67	26	0	203	3	137	203	1.01e-23	94.0
TRINITY_DN851_c0_g1_i1	sp|P32604|F26_YEAST	54.867	113	50	1	2	340	296	407	5.03e-38	135
TRINITY_DN826_c0_g2_i1	sp|P05132|KAPCA_MOUSE	42.009	219	123	3	3	659	103	317	1.68e-54	182
TRINITY_DN868_c0_g1_i1	sp|P54860|UFD2_YEAST	31.447	318	176	8	48	974	666	950	5.24e-40	154
TRINITY_DN896_c0_g1_i1	sp|W5PFI3|NNTM_SHEEP	44.066	1028	510	25	3124	191	69	1081	0.0	733
TRINITY_DN896_c0_g1_i2	sp|W5PFI3|NNTM_SHEEP	44.066	1028	510	25	3107	174	69	1081	0.0	733
TRINITY_DN897_c0_g1_i1	sp|P18562|UPP_YEAST	48.538	171	82	4	550	41	49	214	2.73e-52	169
TRINITY_DN819_c0_g1_i1	sp|Q7SXN5|DNM1L_DANRE	43.508	593	300	10	2	1744	121	690	1.06e-152	460
TRINITY_DN873_c0_g1_i1	sp|P37891|CBP3_ORYSJ	43.506	308	161	4	2	919	190	486	9.64e-78	253
TRINITY_DN857_c0_g1_i1	sp|Q5I0G4|GARS_RAT	54.945	91	41	0	7	279	107	197	2.90e-30	115
TRINITY_DN866_c0_g1_i1	sp|Q9VNA0|TI17A_DROME	58.519	135	54	1	723	325	6	140	1.02e-37	134
TRINITY_DN818_c0_g1_i1	sp|A8XGH1|RPAB1_CAEBR	50.472	212	103	2	773	141	1	211	6.13e-68	212
TRINITY_DN5102_c0_g1_i1	sp|Q15751|HERC1_HUMAN	31.076	251	125	8	114	854	477	683	2.39e-31	128
TRINITY_DN5102_c0_g1_i1	sp|Q15751|HERC1_HUMAN	28.063	253	141	7	105	854	4043	4257	8.05e-21	97.4
TRINITY_DN5117_c0_g1_i1	sp|Q8W4I9|AML1_ARATH	44.966	149	67	4	447	25	744	885	2.43e-30	118
TRINITY_DN5127_c0_g1_i1	sp|Q86IZ9|DDX52_DICDI	44.697	132	69	2	303	692	297	426	9.23e-27	111
TRINITY_DN5127_c0_g1_i2	sp|Q86IZ9|DDX52_DICDI	40.449	267	150	2	11	790	162	426	6.83e-53	185
TRINITY_DN5180_c0_g1_i1	sp|Q7XPJ0|KN14I_ORYSJ	49.587	121	61	0	1	363	1075	1195	4.94e-29	115
TRINITY_DN5196_c0_g1_i1	sp|Q9P2D7|DYH1_HUMAN	52.174	138	66	0	23	436	2541	2678	4.64e-46	163
TRINITY_DN5136_c0_g1_i1	sp|P0AB70|PNTB_SHIFL	51.181	127	58	2	3	383	158	280	5.37e-27	107
TRINITY_DN5155_c0_g1_i1	sp|P93254|METK_MESCR	72.619	168	40	3	662	168	225	389	1.78e-58	192
TRINITY_DN5112_c0_g1_i1	sp|A5UPS3|PYRF_ROSS1	46.829	205	96	7	12	605	43	241	7.42e-51	171
TRINITY_DN5178_c0_g1_i1	sp|Q8SSN5|NAA20_DICDI	56.548	168	73	0	28	531	1	168	8.92e-62	192
TRINITY_DN5172_c0_g1_i1	sp|Q27021|RL27A_TENMO	86.364	44	6	0	133	2	34	77	2.06e-21	84.0
TRINITY_DN5148_c0_g1_i1	sp|Q4QAU9|FUM1_LEIMA	62.222	90	34	0	2	271	385	474	1.27e-31	118
TRINITY_DN5105_c0_g1_i1	sp|Q9SSF1|SMD1A_ARATH	68.235	85	27	0	459	205	1	85	3.04e-36	125
TRINITY_DN4274_c0_g1_i1	sp|Q9U4N3|COPB_TOXGO	38.298	282	164	3	2	835	301	576	6.35e-55	194
TRINITY_DN4252_c0_g1_i1	sp|Q9C774|PSD7B_ARATH	49.225	258	129	1	809	42	29	286	3.50e-84	258
TRINITY_DN4253_c1_g1_i1	sp|Q8YVU6|HEM3_NOSS1	44.660	309	159	6	1162	248	12	312	2.08e-76	243
TRINITY_DN4239_c0_g1_i1	sp|P50648|RIR1_PLAF4	64.599	774	263	4	2540	219	1	763	0.0	1073
TRINITY_DN4267_c0_g1_i1	sp|Q9M1K2|PI5K4_ARATH	35.393	178	115	0	286	819	66	243	7.27e-24	108
TRINITY_DN4267_c0_g1_i1	sp|Q9M1K2|PI5K4_ARATH	38.365	159	97	1	181	657	100	257	6.62e-23	105
TRINITY_DN4241_c0_g1_i1	sp|Q5R559|DCTN5_PONAB	48.851	174	89	0	609	88	8	181	5.92e-59	187
TRINITY_DN4288_c0_g1_i1	sp|B2RYG6|OTUB1_RAT	38.462	208	115	5	696	88	70	269	1.67e-44	153
TRINITY_DN4251_c0_g1_i1	sp|Q9P7Q4|SEC18_SCHPO	50.903	277	125	5	805	2	135	409	4.90e-78	254
TRINITY_DN4212_c0_g1_i1	sp|P37818|ARGI1_SCHPO	42.373	236	118	4	1	708	106	323	3.80e-55	184
TRINITY_DN4255_c0_g1_i1	sp|O77302|RS10_LUMRU	54.255	94	43	0	591	310	1	94	6.03e-29	109
TRINITY_DN4277_c0_g1_i1	sp|Q8BZZ3|WWP1_MOUSE	34.359	195	99	7	123	638	304	492	2.83e-23	101
TRINITY_DN4235_c0_g1_i1	sp|Q9FMA3|PEX5_ARATH	37.013	462	244	12	106	1452	275	702	2.27e-72	249
TRINITY_DN4264_c0_g1_i1	sp|Q9VYS3|RENT1_DROME	37.969	453	227	10	1365	160	452	901	7.17e-81	276
TRINITY_DN4236_c0_g1_i1	sp|Q4PEQ5|MCA1_USTMA	40.864	301	122	8	163	912	107	402	1.24e-62	209
TRINITY_DN4299_c0_g1_i1	sp|P0CT30|SGT2_USTMA	42.308	104	60	0	2	313	112	215	4.28e-26	102
TRINITY_DN4208_c0_g1_i1	sp|Q8ICR0|CDPK2_PLAF7	49.135	289	140	3	31	897	49	330	5.84e-96	295
TRINITY_DN4201_c0_g1_i1	sp|Q54YL3|INT11_DICDI	50.000	176	82	4	520	8	131	305	3.28e-52	180
TRINITY_DN4214_c0_g1_i1	sp|P23098|DYHC_TRIGR	51.546	97	47	0	2	292	2877	2973	3.48e-32	121
TRINITY_DN4266_c0_g1_i1	sp|P83877|TXN4A_MOUSE	82.394	142	25	0	537	112	1	142	3.63e-80	238
TRINITY_DN4238_c0_g1_i1	sp|Q5R8Q7|GTPB1_PONAB	42.308	468	249	4	4	1389	84	536	1.72e-134	404
TRINITY_DN4278_c0_g1_i1	sp|P0DPD7|EFMT4_HUMAN	35.000	180	106	3	52	558	20	199	1.73e-34	129
TRINITY_DN4261_c0_g1_i1	sp|Q3E9C0|CDPKY_ARATH	38.865	229	111	7	319	984	122	328	7.54e-39	147
TRINITY_DN4254_c0_g1_i1	sp|P31018|EF1A_ENTHI	45.494	233	122	4	694	8	10	241	9.30e-67	218
TRINITY_DN4256_c0_g1_i1	sp|Q3V384|AFG1L_MOUSE	37.845	399	187	8	1144	23	116	478	2.16e-83	265
TRINITY_DN4287_c0_g1_i1	sp|Q96LU5|IMP1L_HUMAN	39.130	138	73	4	403	2	8	138	6.39e-26	99.0
TRINITY_DN4243_c0_g1_i1	sp|Q6PAV2|HERC4_MOUSE	37.313	134	69	3	3	404	749	867	6.84e-22	93.6
TRINITY_DN4215_c0_g1_i1	sp|Q9UJK0|TSR3_HUMAN	50.877	114	55	1	347	6	62	174	1.10e-28	109
TRINITY_DN4263_c0_g1_i1	sp|Q5PPY1|MCS1A_XENLA	54.190	179	81	1	40	573	1	179	1.03e-65	204
TRINITY_DN4258_c0_g1_i1	sp|Q9ZQW8|U2AFA_ORYSJ	53.107	177	78	2	845	321	12	185	1.54e-56	189
TRINITY_DN4248_c0_g1_i1	sp|Q8BGF3|WDR92_MOUSE	54.648	355	160	1	1338	277	1	355	6.10e-139	405
TRINITY_DN4240_c0_g1_i1	sp|Q32PE2|MOG1_BOVIN	40.146	137	75	3	2	394	10	145	2.59e-21	87.4
TRINITY_DN4270_c0_g1_i1	sp|B8B2R4|NAP1A_ORYSI	34.328	268	138	7	37	768	56	309	1.16e-33	130
TRINITY_DN4260_c0_g1_i1	sp|Q54XK2|SC61A_DICDI	60.061	328	130	1	1158	175	147	473	2.26e-127	378
TRINITY_DN5443_c0_g1_i1	sp|Q5ATG5|APDG_EMENI	37.688	199	124	0	813	217	230	428	2.14e-45	161
TRINITY_DN5408_c0_g1_i1	sp|O09053|WRN_MOUSE	56.627	83	36	0	256	8	755	837	6.10e-27	105
TRINITY_DN5418_c0_g1_i1	sp|Q4A054|Y0419_STAS1	38.431	255	132	2	884	132	1	234	1.55e-48	166
TRINITY_DN5422_c0_g1_i1	sp|Q1DWF4|DBP9_COCIM	41.558	308	167	6	84	971	23	329	1.14e-60	207
TRINITY_DN5409_c0_g1_i1	sp|Q56Y85|MAP22_ARATH	50.554	271	125	6	814	2	175	436	9.33e-85	263
TRINITY_DN5442_c0_g1_i1	sp|Q54P51|CPNC_DICDI	42.347	196	111	1	18	599	322	517	1.51e-46	163
TRINITY_DN5406_c0_g1_i1	sp|Q5R5U4|RER1_PONAB	61.538	78	30	0	2	235	108	185	2.08e-28	104
TRINITY_DN5413_c0_g1_i1	sp|O14327|PAB2_SCHPO	62.963	81	30	0	232	474	55	135	4.84e-32	118
TRINITY_DN5441_c0_g1_i1	sp|Q8L611|SC31B_ARATH	35.636	275	157	7	844	65	94	363	4.00e-53	189
TRINITY_DN5480_c0_g1_i1	sp|O59801|SKI2_SCHPO	58.716	218	86	2	35	688	274	487	1.09e-80	266
TRINITY_DN5416_c0_g1_i1	sp|P48820|RBP2_BOVIN	36.000	150	91	3	588	145	159	305	4.12e-24	103
TRINITY_DN5446_c0_g1_i1	sp|Q9C0G6|DYH6_HUMAN	54.054	74	34	0	2	223	3926	3999	2.45e-24	97.4
TRINITY_DN5410_c0_g1_i1	sp|Q8WSF1|H33_TRIPS	100.000	73	0	0	3	221	24	96	1.51e-46	147
TRINITY_DN5401_c0_g1_i1	sp|Q962Q7|RS23_SPOFR	94.286	70	4	0	18	227	1	70	2.87e-44	142
TRINITY_DN5420_c0_g1_i1	sp|O82528|RL15_PETHY	67.647	204	66	0	834	223	1	204	2.21e-80	244
TRINITY_DN5407_c0_g2_i1	sp|A2XMJ1|NTM1_ORYSI	47.305	167	73	3	44	508	119	282	3.03e-42	146
TRINITY_DN5447_c0_g1_i1	sp|A8XA58|CDK1_CAEBR	56.098	82	35	1	2	247	177	257	9.72e-25	97.8
TRINITY_DN5419_c0_g1_i1	sp|Q9BPU9|B9D2_HUMAN	38.728	173	100	2	519	1	3	169	1.24e-33	120
TRINITY_DN5495_c0_g1_i1	sp|O65001|TE1_MAIZE	45.614	114	48	1	137	436	440	553	9.77e-27	108
TRINITY_DN5430_c0_g1_i1	sp|A5FUH4|PUR9_ACICJ	55.625	160	71	0	480	1	3	162	1.83e-53	181
TRINITY_DN5467_c0_g1_i1	sp|Q8VZF6|EDR2L_ARATH	40.351	114	68	0	78	419	596	709	4.59e-27	109
TRINITY_DN5481_c0_g1_i1	sp|Q9SLI8|2AB2D_ARATH	58.824	85	35	0	21	275	310	394	8.77e-32	119
TRINITY_DN5423_c0_g1_i1	sp|P16120|THRC_YEAST	55.135	185	79	4	545	3	152	336	7.01e-62	202
TRINITY_DN5412_c0_g1_i1	sp|F6HS55|ITPA_VITVI	56.977	172	69	2	44	553	12	180	4.65e-59	186
TRINITY_DN5435_c0_g1_i1	sp|P50851|LRBA_HUMAN	43.784	185	84	4	4	558	2267	2431	1.03e-43	158
TRINITY_DN5426_c0_g1_i1	sp|Q9XG77|PSA6_TOBAC	54.357	241	108	1	98	820	8	246	1.27e-85	262
TRINITY_DN5451_c0_g1_i1	sp|Q5XK85|KATIP_XENLA	45.714	105	45	2	304	5	958	1055	1.52e-22	94.7
TRINITY_DN4549_c0_g1_i1	sp|C0LGQ7|Y4245_ARATH	42.553	141	70	6	5	421	655	786	1.66e-24	103
TRINITY_DN4575_c0_g1_i1	sp|Q9BYP7|WNK3_HUMAN	44.000	125	67	2	9	377	138	261	6.45e-23	95.9
TRINITY_DN4546_c0_g1_i1	sp|Q29122|MYO6_PIG	35.943	281	153	9	9	797	401	672	2.08e-38	146
TRINITY_DN4580_c0_g1_i1	sp|Q2QAV0|TIO_ARATH	41.558	154	83	4	2	442	1132	1285	2.82e-22	95.9
TRINITY_DN4518_c0_g1_i1	sp|Q00004|SRP68_CANLF	41.060	151	82	4	73	516	55	201	5.70e-22	95.1
TRINITY_DN4558_c0_g1_i1	sp|Q03441|RMD1_YEAST	38.037	163	98	2	858	373	244	404	1.20e-29	119
TRINITY_DN4511_c0_g1_i1	sp|P47808|MYSH_ACACA	35.329	167	105	3	30	524	22	187	3.03e-29	116
TRINITY_DN4589_c0_g1_i1	sp|B0WMG3|NO66_CULQU	47.414	116	54	3	12	350	335	446	9.58e-25	100
TRINITY_DN4550_c0_g1_i1	sp|Q9S9N1|HSP7E_ARATH	77.027	74	17	0	224	3	9	82	1.81e-34	126
TRINITY_DN4531_c0_g1_i1	sp|O74536|SNF1_SCHPO	37.591	274	164	4	1059	238	22	288	1.26e-54	193
TRINITY_DN4584_c0_g1_i1	sp|Q9HZP5|ETFD_PSEAE	60.417	96	34	1	28	303	3	98	2.79e-32	120
TRINITY_DN4534_c0_g1_i1	sp|C8VK14|HXNY_EMENI	38.961	154	86	4	89	529	128	280	1.96e-25	104
TRINITY_DN4536_c0_g1_i1	sp|Q09442|SF3B4_CAEEL	60.500	200	77	2	723	130	1	200	8.10e-89	271
TRINITY_DN4506_c0_g1_i1	sp|Q9NYC9|DYH9_HUMAN	52.907	172	78	1	517	2	3432	3600	4.77e-59	201
TRINITY_DN4571_c0_g1_i1	sp|Q8TF62|AT8B4_HUMAN	50.365	137	65	1	26	436	782	915	2.45e-36	135
TRINITY_DN4600_c0_g1_i1	sp|Q39575|DYHG_CHLRE	58.462	65	27	0	205	11	615	679	5.18e-21	87.8
TRINITY_DN4523_c0_g1_i1	sp|P54703|DYIN_DICDI	42.402	408	204	10	1231	71	232	629	6.30e-94	298
TRINITY_DN4510_c0_g1_i1	sp|F4JCC1|PR40B_ARATH	51.765	85	41	0	88	342	208	292	2.57e-21	95.1
TRINITY_DN4560_c0_g1_i1	sp|Q0DB53|RH52A_ORYSJ	41.899	179	98	3	16	537	122	299	5.35e-36	136
TRINITY_DN4591_c0_g1_i1	sp|F1RE57|DHC3A_DANRE	41.875	160	86	4	6	464	39	198	3.17e-36	132
TRINITY_DN4597_c0_g1_i1	sp|O24308|TOP2_PEA	53.097	113	51	2	344	6	288	398	6.09e-32	121
TRINITY_DN4529_c0_g1_i1	sp|Q94AU2|SEC22_ARATH	41.346	208	106	4	832	218	4	198	4.96e-36	132
TRINITY_DN4565_c0_g1_i1	sp|Q4JIJ3|METH_BOVIN	66.332	199	65	1	593	3	670	868	7.18e-83	270
TRINITY_DN4548_c0_g1_i1	sp|Q564U4|TTLL9_CAEEL	50.340	147	68	4	83	523	26	167	1.28e-36	134
TRINITY_DN4520_c0_g1_i1	sp|Q9HZP6|ETFB_PSEAE	59.596	198	74	2	37	630	2	193	5.43e-79	239
TRINITY_DN3649_c0_g1_i1	sp|Q50KB1|SEP2_EMIHU	45.536	112	53	2	452	132	38	146	6.87e-31	114
TRINITY_DN3684_c0_g1_i1	sp|Q6ZQ08|CNOT1_MOUSE	48.214	168	79	3	488	3	2179	2344	4.34e-43	155
TRINITY_DN3634_c0_g1_i1	sp|P46873|OSM3_CAEEL	48.571	140	54	4	7	411	199	325	9.11e-29	113
TRINITY_DN3616_c0_g2_i1	sp|Q9LVN7|DPOD1_ARATH	65.079	315	107	2	10	945	442	756	3.16e-140	426
TRINITY_DN3628_c0_g1_i1	sp|B9RAJ0|DNPEP_RICCO	40.506	474	243	8	1418	105	15	485	5.52e-112	342
TRINITY_DN3685_c0_g1_i1	sp|Q803I2|ERGI3_DANRE	32.237	304	172	7	832	2	7	303	2.98e-38	143
TRINITY_DN3630_c0_g1_i1	sp|P0DL09|DRC1_CHLRE	37.402	508	289	5	60	1508	29	532	3.70e-94	310
TRINITY_DN3675_c0_g1_i2	sp|Q06827|CATR_SCHDU	62.319	138	52	0	4	417	27	164	1.10e-58	184
TRINITY_DN3675_c0_g2_i1	sp|Q06827|CATR_SCHDU	63.768	138	50	0	3	416	27	164	1.02e-58	184
TRINITY_DN3697_c0_g1_i1	sp|Q6PGB8|SMCA1_MOUSE	54.032	124	57	0	481	110	504	627	2.64e-37	143
TRINITY_DN3621_c0_g1_i1	sp|Q6P9R2|OXSR1_MOUSE	41.096	292	139	8	850	44	57	338	1.47e-57	196
TRINITY_DN3647_c0_g1_i1	sp|Q9HC98|NEK6_HUMAN	45.370	108	57	1	67	390	138	243	2.43e-30	113
TRINITY_DN3687_c0_g1_i1	sp|Q9R1S8|CAN7_MOUSE	39.353	371	214	7	1089	1	223	590	2.42e-78	259
TRINITY_DN3677_c0_g1_i1	sp|A4PBL4|RAD54_ORYSJ	51.408	142	68	1	39	461	349	490	7.64e-41	149
TRINITY_DN3638_c0_g1_i1	sp|P30666|MCM3_SCHPO	67.442	129	42	0	388	2	289	417	1.69e-53	183
TRINITY_DN3670_c0_g1_i1	sp|Q1AS21|MEND_RUBXD	57.303	89	37	1	252	515	6	94	3.17e-23	98.6
TRINITY_DN3639_c0_g1_i1	sp|P96554|Y319_MYXXA	29.226	349	189	3	1201	155	12	302	1.06e-40	150
TRINITY_DN3672_c0_g1_i1	sp|Q9FX86|CAMK8_ARATH	44.785	163	89	1	516	28	251	412	2.12e-42	152
TRINITY_DN3601_c0_g2_i1	sp|O48646|GPX6_ARATH	54.545	176	74	3	21	533	54	228	1.90e-58	185
TRINITY_DN3682_c0_g1_i1	sp|P14318|MP20_DROME	46.465	99	52	1	16	312	37	134	1.76e-22	90.5
TRINITY_DN3618_c0_g1_i1	sp|O84348|LON_CHLTR	56.349	126	51	1	596	231	692	817	5.26e-41	151
TRINITY_DN3609_c0_g2_i1	sp|Q54GX5|PEX1_DICDI	53.591	181	82	1	634	92	861	1039	8.82e-61	208
TRINITY_DN2718_c0_g1_i1	sp|Q9SGG3|ALA5_ARATH	48.000	150	74	2	4	453	839	984	5.39e-35	131
TRINITY_DN2781_c0_g1_i1	sp|Q7XJ53|P2C35_ARATH	33.225	307	156	8	263	1084	58	348	8.56e-42	155
TRINITY_DN2701_c0_g1_i1	sp|M0R8U1|DYH5_RAT	45.902	183	99	0	2	550	3030	3212	2.12e-45	163
TRINITY_DN2765_c0_g1_i1	sp|P53634|CATC_HUMAN	36.992	246	132	6	869	150	231	459	1.61e-44	160
TRINITY_DN2736_c0_g1_i1	sp|Q9NR30|DDX21_HUMAN	44.081	397	210	7	1212	40	217	607	1.84e-113	352
TRINITY_DN2792_c0_g1_i1	sp|P18253|CYPH_SCHPO	65.455	165	51	2	515	21	4	162	4.93e-61	191
TRINITY_DN2751_c0_g1_i1	sp|B0JU67|IF2_MICAN	41.379	116	60	2	433	86	559	666	1.63e-22	97.4
TRINITY_DN2775_c0_g1_i1	sp|Q4ZSZ2|ARNA_PSEU2	38.732	142	85	2	7	429	90	230	4.20e-22	95.9
TRINITY_DN2740_c0_g1_i1	sp|Q0JB88|DJA6_ORYSJ	50.000	96	42	2	35	322	6	95	7.64e-26	102
TRINITY_DN2724_c0_g1_i1	sp|A8JAM0|DRC7_CHLRE	46.296	108	58	0	106	429	651	758	1.58e-28	113
TRINITY_DN2769_c0_g1_i1	sp|Q8TD57|DYH3_HUMAN	60.096	208	82	1	621	1	3846	4053	6.17e-76	252
TRINITY_DN2734_c0_g1_i1	sp|Q8GYX8|DNJ10_ARATH	62.617	107	38	1	395	75	2	106	1.50e-36	133
TRINITY_DN2773_c0_g1_i1	sp|Q5R478|AP3M1_PONAB	32.095	377	214	10	1380	271	76	417	4.60e-57	197
TRINITY_DN2710_c0_g1_i1	sp|Q869Q2|RRS1_DICDI	37.363	273	138	11	761	3	13	272	1.21e-33	127
TRINITY_DN2762_c0_g1_i1	sp|O24308|TOP2_PEA	55.769	104	43	2	314	3	6	106	4.42e-29	112
TRINITY_DN2776_c0_g1_i1	sp|Q9C505|IF5A3_ARATH	69.697	66	20	0	199	2	1	66	5.23e-28	101
TRINITY_DN2757_c0_g1_i1	sp|Q5SNN4|C3H40_ORYSJ	52.466	223	102	2	662	3	4	225	2.30e-80	251
TRINITY_DN2714_c0_g1_i1	sp|Q10AZ7|GPA3_ORYSJ	32.692	260	150	5	101	814	65	321	7.49e-35	137
TRINITY_DN2714_c0_g1_i1	sp|Q10AZ7|GPA3_ORYSJ	29.316	307	193	8	131	991	25	327	1.15e-31	129
TRINITY_DN2721_c0_g1_i1	sp|Q83F39|TDH_COXBU	25.762	361	223	15	1136	75	19	341	1.92e-21	98.2
TRINITY_DN2719_c0_g1_i1	sp|P34624|CCNY_CAEEL	34.965	143	87	3	2	427	195	332	1.38e-24	99.8
TRINITY_DN2791_c0_g1_i1	sp|Q2VIQ3|KIF4B_HUMAN	57.143	112	48	0	49	384	232	343	1.36e-30	118
TRINITY_DN2703_c0_g1_i2	sp|Q8W4R3|RH30_ARATH	54.286	105	48	0	17	331	436	540	1.69e-32	123
TRINITY_DN2770_c0_g1_i1	sp|Q39493|DSK1_CYLFU	39.929	283	155	9	3	824	127	403	3.35e-46	169
TRINITY_DN2774_c0_g1_i1	sp|A3E4D8|CALM_PROMN	96.226	106	4	0	60	377	1	106	1.99e-69	208
TRINITY_DN2720_c0_g1_i1	sp|Q39055|CNX2_ARATH	44.845	194	95	6	3	566	203	390	8.61e-46	160
TRINITY_DN2716_c0_g1_i1	sp|O95985|TOP3B_HUMAN	45.370	216	111	3	655	8	321	529	1.84e-59	203
TRINITY_DN2764_c0_g1_i1	sp|Q9SEX2|KTNA1_ARATH	57.627	177	70	2	531	1	256	427	3.53e-63	206
TRINITY_DN2732_c0_g1_i1	sp|Q9C9K3|PFPA2_ARATH	45.968	124	60	2	374	3	171	287	2.74e-30	116
TRINITY_DN2732_c0_g2_i1	sp|P21342|PFPA_SOLTU	45.283	159	74	4	461	3	136	287	2.77e-28	112
TRINITY_DN2732_c0_g3_i1	sp|Q9C9K3|PFPA2_ARATH	35.741	263	154	6	750	1	282	542	1.21e-46	167
TRINITY_DN2732_c0_g3_i2	sp|O83553|PFP_TREPA	35.714	224	132	2	640	5	275	498	2.06e-43	156
TRINITY_DN2707_c0_g1_i1	sp|Q54VV7|Y0111_DICDI	32.946	258	152	7	2	748	30	275	5.75e-38	147
TRINITY_DN2704_c0_g1_i1	sp|Q23357|CD112_CAEEL	37.853	177	87	6	83	595	407	566	2.22e-29	118
TRINITY_DN2755_c0_g1_i1	sp|Q5ZK92|SPAST_CHICK	63.690	168	60	1	1	504	329	495	3.20e-50	173
TRINITY_DN2748_c0_g1_i1	sp|Q9LDK9|APBLA_ARATH	41.252	543	283	8	102	1664	19	547	2.06e-112	357
TRINITY_DN2759_c0_g1_i1	sp|P59234|YIPL_SOLTU	48.515	101	50	1	305	3	1	99	1.43e-28	105
TRINITY_DN2789_c0_g1_i1	sp|Q8GWT4|ANM15_ARATH	54.882	297	125	5	874	2	281	574	2.60e-97	303
TRINITY_DN2750_c0_g1_i1	sp|Q8CFQ3|AQR_MOUSE	60.897	156	58	2	557	93	1193	1346	3.76e-59	202
TRINITY_DN2771_c0_g1_i1	sp|Q9SMH3|DYH1A_CHLRE	48.000	125	65	0	376	2	405	529	3.19e-34	128
TRINITY_DN2752_c0_g1_i1	sp|Q54PB2|MRD1_DICDI	44.079	152	68	4	672	259	719	867	7.94e-31	123
